;show_date;Artist;Title;Album;Year
0;Apr 17. 2022;Regina Spektor;On the Radio;On the Radio;2009
0;Apr 17. 2022;Reigning Sound;You're So Strange;Time Bomb High School;2002
0;Apr 17. 2022;The White Stripes;Offend In Every Way;White Blood Cells;2001
0;Apr 14. 2022;My Morning Jacket;Outta My System;Circuital;2014
0;Apr 14. 2022;Ne-Hi;Since I've Been Thinking;NE-HI;2014
0;Apr 14. 2022;Cold War Kids;Passing The Hat;Robbers & Cowards;2016
0;Apr 14. 2022;Built to Spill;The First Song;Ultimate Alternative Wavers;1993
0;Apr 14. 2022;Dinosaur Jr.;What Else Is New [2019 Remaster];Where You Been [Expanded & Remastered Edition];2019
0;Apr 14. 2022;Tegan & Sara;So Jealous;Seventeen: The Best New Music (Hear It First);2006
0;Apr 14. 2022;The Stooges;I Wanna Be Your Dog;Classic Punk;2015
0;Apr 14. 2022;Guided By Voices;The Official Ironmen Rally Song;The Official Ironmen Rally Song;1996
0;Apr 14. 2022;Crocodiles;Neon Jesus;Flowers In The Dustbin;2011
0;Apr 14. 2022;Pixies;Bird Dream of the Olympus Mons;Bird Dream of the Olympus Mons;1991
0;Apr 14. 2022;Death Cab for Cutie;Bixby Canyon Bridge;Bixby Canyon Bridge;2008
0;Apr 14. 2022;Ty Segall;The Drag;Singles 2007-2010;2011
0;Apr 14. 2022;The Coathangers;Drifter;Parasite;2017
0;Apr 14. 2022;Tacocat;Volcano (single);Volcano (single);2012
0;Apr 14. 2022;Kevin Morby;1234;City Music;2017
0;Apr 14. 2022;Black Rebel Motorcycle Club;Berlin;The Essential 00's Rock;2009
0;Apr 14. 2022;The Velveteins;Don't Yah Feel Better?;Slow Wave;2017
0;Apr 14. 2022;Parquet Courts;Stoned and Starving;Light Up Gold;2013
0;Apr 14. 2022;Palehound;If You Met Her;A Place I'll Always Go;2017
0;Apr 14. 2022;Neutral Milk Hotel;Gardenhead / Leave Me Alone;On Avery Island (2011);2011
0;Apr 14. 2022;The Libertines;The Man Who Would Be King;The Man Who Would Be King;2004
0;Apr 14. 2022;JEFF the Brotherhood;Mellow Out;Past 7 Recordings;2014
0;Apr 14. 2022;Jay Som;I Think You're Alright;I Think You're Alright / Rush;2016
0;Apr 14. 2022;Silver Jews;Inside the Golden Days of Missing You;The Natural Bridge;1996
0;Apr 14. 2022;Strand of Oaks;Rest of It;Rest of It;2017
0;Apr 14. 2022;Sonic Youth;Sugar Kane;End Of Days;2007
0;Apr 14. 2022;The Donnas;Dancing with Myself (Single Version);Party Rock Anthems;2017
0;Apr 14. 2022;Pavement;Extradition;Extradition;2006
0;Apr 14. 2022;Radiohead;Kid A;KID A MNESIA;2021
0;Apr 14. 2022;Regina Spektor;On the Radio;On the Radio;2009
0;Apr 14. 2022;Reigning Sound;You're So Strange;Time Bomb High School;2002
0;Apr 14. 2022;The White Stripes;Offend In Every Way;White Blood Cells;2001
0;Apr 10. 2022;Wolf Parade;You Are a Runner and I Am My Father's Son;Apologies to the Queen Mary;2005
0;Apr 10. 2022;Built To Spill;Big Dipper;There's Nothing Wrong With Love;1994
0;Apr 10. 2022;Cherry Glazerr;Rabbit Hole;Rabbit Hole;2020
0;Apr 10. 2022;Tame Impala;Borderline;The Slow Rush;2020
0;Apr 10. 2022;Wet Leg;Angelica;Angelica;2022
0;Apr 10. 2022;Soccer Mommy;Shotgun;Shotgun;2022
0;Apr 10. 2022;Horsegirl;World of Pots and Pans;World of Pots and Pans;2022
0;Apr 10. 2022;Band of Horses;Warning Signs;Warning Signs;2022
0;Apr 10. 2022;Sylvan Esso;Just Dancing;What Now;2017
0;Apr 10. 2022;Dehd;Bad Love;Bad Love;2022
0;Apr 10. 2022;Parquet Courts;Yonder Is Closer To The Heart;Light Up Gold;2013
0;Apr 10. 2022;Pavement;...And Carrot Rope;...And Carrot Rope;1999
0;Apr 10. 2022;Paul Westerberg;Dyslexic Heart;The Resterberg;2005
0;Apr 10. 2022;Youth Lagoon;Cannons;The Year Of Hibernation;2012
0;Apr 10. 2022;Yo La Tengo;Tom Courtenay;Tom Courtenay;1995
0;Apr 10. 2022;Wild Party;OutRight;Phantom Pop;2016
0;Apr 10. 2022;Yeah Yeah Yeahs;Maps;Valentine Disaster;2008
0;Apr 10. 2022;The Dead Weather;I Can't Hear You;I Can't Hear You;2010
0;Apr 10. 2022;White Reaper;Sheila;Sheila;2015
0;Apr 10. 2022;Liz Phair;Never Said;Exile In Guyville (Explicit) (Explicit Version);2008
0;Apr 10. 2022;Black Rebel Motorcycle Club;Spread Your Love;Epic Volume II: The Biggest Tracks. The Festival Anthems;2011
0;Apr 10. 2022;Radiohead;Killer Cars;Killer Cars;1995
0;Apr 10. 2022;The Olivia Tremor Control;I Have Been Floated;Black Foliage: Animation Music;2004
0;Apr 10. 2022;Songs: Ohia;Farewell Transmission;Magnolia Electric Co. (10th Anniversary Deluxe Edition);2013
0;Apr 10. 2022;My Morning Jacket;Mahgeetah;Okonokos;2008
0;Apr 10. 2022;Reigning Sound;Straight Shooter;The Coolest Songs In The World. Vol 1;2500
0;Apr 10. 2022;Courtney Barnett;Scotty Says;The Double EP: A Sea of Split Peas;2013
0;Apr 10. 2022;Deer Tick;Main Street;Main Street;2011
0;Apr 10. 2022;Pixies;Alec Eiffel;Alec Eiffel;1991
0;Apr 10. 2022;Violent Femmes;Waiting For The Bus;Waiting For The Bus;2021
0;Apr 10. 2022;Astralasia;Realise Your Purpose;Astralogy;2014
0;Apr 10. 2022;Best Coast;Crazy For You;Crazy For You;2012
0;Apr 7. 2022 ;Wolf Parade;You Are a Runner and I Am My Father's Son;Apologies to the Queen Mary;2005
0;Apr 7. 2022 ;Built To Spill;Big Dipper;There's Nothing Wrong With Love;1994
0;Apr 7. 2022 ;Cherry Glazerr;Rabbit Hole;Rabbit Hole;2020
0;Apr 7. 2022 ;Tame Impala;Borderline;The Slow Rush;2020
0;Apr 7. 2022 ;Wet Leg;Angelica;Angelica;2022
0;Apr 7. 2022 ;Soccer Mommy;Shotgun;Shotgun;2022
0;Apr 7. 2022 ;Horsegirl;World of Pots and Pans;World of Pots and Pans;2022
0;Apr 7. 2022 ;Band of Horses;Warning Signs;Warning Signs;2022
0;Apr 7. 2022 ;Sylvan Esso;Just Dancing;What Now;2017
0;Apr 7. 2022 ;Dehd;Bad Love;Bad Love;2022
0;Apr 7. 2022 ;Pavement;...And Carrot Rope;...And Carrot Rope;1999
0;Apr 7. 2022 ;Paul Westerberg;Dyslexic Heart;The Resterberg;2005
0;Apr 7. 2022 ;Youth Lagoon;Cannons;The Year Of Hibernation;2012
0;Apr 7. 2022 ;Yo La Tengo;Tom Courtenay;Tom Courtenay;1995
0;Apr 7. 2022 ;Wild Party;OutRight;Phantom Pop;2016
0;Apr 7. 2022 ;Yeah Yeah Yeahs;Maps;Valentine Disaster;2008
0;Apr 7. 2022 ;The Dead Weather;I Can't Hear You;I Can't Hear You;2010
0;Apr 7. 2022 ;White Reaper;Sheila;White Reaper Does It Again;2015
0;Apr 7. 2022 ;Liz Phair;Never Said;Exile In Guyville (Explicit) (Explicit Version);2008
0;Apr 7. 2022 ;Black Rebel Motorcycle Club;Spread Your Love;Epic Volume II: The Biggest Tracks. The Festival Anthems;2011
0;Apr 7. 2022 ;Radiohead;Killer Cars;Killer Cars;1995
0;Apr 7. 2022 ;The Olivia Tremor Control;I Have Been Floated;Black Foliage: Animation Music;2004
0;Apr 7. 2022 ;Songs: Ohia;Farewell Transmission;Magnolia Electric Co. (10th Anniversary Deluxe Edition);2013
0;Apr 7. 2022 ;Reigning Sound;Straight Shooter;The Coolest Songs In The World. Vol 1;2500
0;Apr 7. 2022 ;Courtney Barnett;Scotty Says;The Double EP: A Sea of Split Peas;2013
0;Apr 7. 2022 ;Deer Tick;Main Street;Main Street;2011
0;Apr 7. 2022 ;Pixies;Alec Eiffel;Alec Eiffel;1991
0;Apr 7. 2022 ;Violent Femmes;Waiting For The Bus;Waiting For The Bus;2021
0;Apr 7. 2022 ;Best Coast;Crazy For You;Crazy For You;2012
0;Apr 3. 2022 ;The White Stripes;Death Letter;Death Letter;2001
0;Apr 3. 2022 ;The Clash;English Civil War (Remastered);Hits Back Japan Version;2500
0;Apr 3. 2022 ;The Coathangers;Bimbo;Bimbo;2019
0;Apr 3. 2022 ;Marika Hackman;i’m not where you are;i’m not where you are;2019
0;Apr 3. 2022 ;Night Beats;Her Cold Cold Heart;Her Cold Cold Heart;2018
0;Apr 3. 2022 ;Jim James;You Get To Rome;Uniform Distortion;2018
0;Apr 3. 2022 ;Unknown Mortal Orchestra;American Guilt;American Guilt;2018
0;Apr 3. 2022 ;Light Walkers;Faketa;Phantasm;2021
0;Apr 3. 2022 ;Ty Segall;Whatever;First Taste;2019
0;Apr 3. 2022 ;Clap Your Hands Say Yeah;Gimmie Some Salt;Clap Your Hands Say Yeah;2005
0;Apr 3. 2022 ;Kevin Morby;No Halo;No Halo;2019
0;Apr 3. 2022 ;Big Thief;Not;Not;2019
0;Apr 3. 2022 ;White Denim;At Night In Dreams;Corsicana Lemonade;2016
0;Apr 3. 2022 ;Tijuana Panthers;Creature;Max Baker;2015
0;Apr 3. 2022 ;Tim Darcy;Tall Glass of Water;Tall Glass of Water;2016
0;Apr 3. 2022 ;They Might Be Giants;Birdhouse In Your Soul;Flood;1990
0;Apr 3. 2022 ;A. Savage;Eyeballs;Thawing Dawn;2017
0;Apr 3. 2022 ;Sebadoh;Rebound;Bakesale;2006
0;Apr 3. 2022 ;The Raconteurs;Carolina Drama;Consolers of the Lonely;2008
0;Apr 3. 2022 ;Pixies;Allison;Allison;1990
0;Apr 3. 2022 ;Pavement;Billie;Terror Twilight;1999
0;Apr 3. 2022 ;Neutral Milk Hotel;Gardenhead / Leave Me Alone;On Avery Island (2011);2011
0;Apr 3. 2022 ;The New Pornographers;Broken Beads;Broken Beads;2005
0;Apr 3. 2022 ;Television;Venus (Remastered);Venus (Remastered);2005
0;Apr 3. 2022 ;Sonic Youth;Female Mechanic Now On Duty;A Thousand Leaves;1998
0;Apr 3. 2022 ;The Replacements;We're Comin' Out;Let It Be;2006
0;Apr 3. 2022 ;Oblivians;Alone Again. Or;Best of the Worst (93-97);2012
0;Apr 3. 2022 ;Courtney Barnett;Debbie Downer;Sometimes I Sit and Think. and Sometimes I Just Sit;2015
0;Apr 3. 2022 ;The Gemini Project;Hollywood Beck;Sly and the Big Guy;2020
0;Apr 3. 2022 ;The Black Keys;Yearnin';The Big Come Up;2008
0;Apr 3. 2022 ;alt-J;Left Hand Free;Left Hand Free;2014
0;Apr 3. 2022 ;Arctic Monkeys;I Bet You Look Good On The Dancefloor;Whatever People Say I Am. That's What I'm Not;2006
0;Apr 3. 2022 ;Arcade Fire;Neighborhood #2 (Laika);Funeral;2004
